,node,neighbor,type,Unnamed: 0
1285,10.1055/s-0028-1088323,Sao Carlos/SP,doi_collectionSite,
1286,10.1080/14786410412331271979,Mogi Guacu/SP,doi_collectionSite,
1287,10.1590/S0100-40422012000700020,Itaituba/PA,doi_collectionSite,
1288,10.1016/j.bse.2006.06.007,N/A/SP,doi_collectionSite,
1289,10.1021/np9004079,Campinas/SP,doi_collectionSite,
1290,10.1016/j.phytochem.2006.09.005,Araraquara/SP,doi_collectionSite,
1291,10.1590/S0103-50532006000300017,Sao Carlos/SP,doi_collectionSite,
1292,10.2174/187152010794728620,Vicosa/MG,doi_collectionSite,
1293,10.1590/S0103-50532003000300007,Urucuca/BA,doi_collectionSite,
1294,10.1016/j.phytochem.2005.04.043,Araraquara/SP,doi_collectionSite,
1295,10.1016/j.bmc.2010.12.056,Campinas/SP,doi_collectionSite,
1296,10.1590/S0102-695X2010005000017,Sao Paulo/SP,doi_collectionSite,
1297,10.1016/0040-4020(95)00254-6,Sao Paulo/SP,doi_collectionSite,
1298,10.1021/np50086a012,N/A/MG,doi_collectionSite,
1299,10.1055/s-2002-36346,Recife/PE,doi_collectionSite,
1300,10.1021/jf063451x,Belem/PA,doi_collectionSite,
1301,10.1021/np800612x,Sao Paulo/SP,doi_collectionSite,
1302,10.1021/jf00030a035,N/A/CE,doi_collectionSite,
1303,10.1590/S0100-40422008000400018,Sao Paulo/SP,doi_collectionSite,
1304,10.1590/S0103-50532003000500012,Belem/PA,doi_collectionSite,
1305,10.1590/S0100-40422005000400009,Itirapina/SP,doi_collectionSite,
1306,10.1016/S0031-9422(00)00248-X,N/A/ES,doi_collectionSite,
1307,10.1021/np9703656,Teodoro Sampaio/SP,doi_collectionSite,
1308,10.1007/s10295-012-1165-2,N/A/MS,doi_collectionSite,
1309,10.1016/j.jphotobiol.2013.01.006,Sao Paulo/SP,doi_collectionSite,
1310,10.1590/S0100-40422006000300016,Ibate/SP,doi_collectionSite,
1311,10.1016/S0031-9422(01)00431-9,Manaus/AM,doi_collectionSite,
1312,10.1016/j.cbi.2010.08.008,Sao Miguel Arcanjo/SP,doi_collectionSite,
1313,10.1021/np060254j,Rifaina/SP,doi_collectionSite,
1314,10.1248/cpb.56.407,Araraquara/SP,doi_collectionSite,
1315,10.1590/S0100-40422010000900005,Piracicaba/SP,doi_collectionSite,
1316,10.1590/S0103-50532006000300017,"N/A/SP, Cedrela fissilis",doi_collectionSite,
1317,10.1016/0031-9422(81)80027-1,Rio De Janeiro/RJ,doi_collectionSite,
1318,10.1016/S0031-9422(00)00225-9,Mogi Guacu/SP,doi_collectionSite,
1319,10.1080/14786410903335232,Mogi Guacu/SP,doi_collectionSite,
1320,10.1590/S0100-40422006000300016,Ibate/SP,doi_collectionSite,
1321,10.1590/S0103-50532007000700017,Mogi Guacu/SP,doi_collectionSite,
1322,10.1590/S0100-40421998000600005,Santarem/PA,doi_collectionSite,
1323,10.1021/np800612x,Sao Paulo/SP,doi_collectionSite,
1324,10.5935/0103-5053.19960024,Mogi Guacu/SP,doi_collectionSite,
1325,10.1016/j.micres.2004.06.003,Sao Carlos/SP,doi_collectionSite,
1326,10.1107/S1600536803019913,Manaus/AM,doi_collectionSite,
1327,10.1590/S0100-40422010000900005,Piracicaba/SP,doi_collectionSite,
1328,10.1016/j.phytochem.2004.03.039,Goiania/GO,doi_collectionSite,
1329,10.1021/np030100t,Mogi Guacu/SP,doi_collectionSite,
1330,10.1016/j.phytochem.2007.08.012,Ibate/SP,doi_collectionSite,
1331,10.1590/S1519-566X2008000600013,Itacoatiara/AM,doi_collectionSite,
1332,10.1016/j.jep.2007.09.020,Pocos De Caldas/MG,doi_collectionSite,
1333,10.1016/j.phytol.2010.11.003,Mogi Guacu/SP,doi_collectionSite,
1334,10.1093/mutage/gep034,Sao Miguel Arcanjo/SP,doi_collectionSite,
1335,10.1016/j.cbi.2010.08.008,Sao Miguel Arcanjo/SP,doi_collectionSite,
1336,10.1016/j.phytochem.2006.09.005,Araraquara/SP,doi_collectionSite,
1337,10.1021/cc100076k,Pocos De Caldas/MG,doi_collectionSite,
1338,10.1016/j.bmc.2010.12.056,Campinas/SP,doi_collectionSite,
1339,10.1002/jobm.200800093,Ribeirao Preto/SP,doi_collectionSite,
1340,10.1590/S0100-40422012000700020,Itaituba/PA,doi_collectionSite,
1341,10.1590/S0103-50532005000300018,Chapada Dos Guimaraes/MT,doi_collectionSite,
1342,10.1016/j.phytochem.2006.06.004,Araraquara/SP,doi_collectionSite,
1343,10.1021/cc100076k,"Pocos De Caldas/MG, Lonchocarpus atropurpureus",doi_collectionSite,
1344,10.3390/molecules15129205,Sao Paulo/SP,doi_collectionSite,
1345,10.1021/np9704617,Mogi Guacu/SP,doi_collectionSite,
1346,10.1002/cbdv.200590016,Sao Carlos/SP,doi_collectionSite,
1347,10.1515/znc-2011-5-607,Sao Paulo/SP,doi_collectionSite,
1348,10.4067/S0717-97072009000300004,Sao Paulo/SP,doi_collectionSite,
1349,10.1016/S0031-9422(00)00226-0,Manaus/AM,doi_collectionSite,
1350,10.1016/S0031-9422(00)00226-0,Teodoro Sampaio/SP,doi_collectionSite,
1351,10.1590/S0103-50532009000100029,Sao Carlos/SP,doi_collectionSite,
1352,10.1023/B:JOEC.0000042400.14451.08,Vicosa/MG,doi_collectionSite,
1353,10.1155/2013/835081,Rio Claro/SP,doi_collectionSite,
1354,10.1590/S0100-40422008000400005,Itacoatiara/AM,doi_collectionSite,
1355,10.1590/S0100-40422008000400005,Manaus/AM,doi_collectionSite,
1356,10.1590/S0100-40422008000400005,Pirenopolis/GO,doi_collectionSite,
1357,10.1590/S0100-40422009000600037,Piracicaba/SP,doi_collectionSite,
1358,10.1002/hlca.200890147,Apore/GO,doi_collectionSite,
1359,10.1590/S0102-695X2010000100002,Sao Carlos/SP,doi_collectionSite,
1360,10.1016/S0031-9422(00)00248-X,N/A/ES,doi_collectionSite,
1361,10.1107/S160053680302107X,Manaus/AM,doi_collectionSite,
1362,10.1590/S0103-50532002000100019,Rio Claro/SP,doi_collectionSite,
1363,10.1021/np0303963,Sao Paulo/SP,doi_collectionSite,
1364,10.1590/S0102-695X2012005000106,Ribeirao Preto/SP,doi_collectionSite,
1365,10.1007/s10295-012-1165-2,N/A/MS,doi_collectionSite,
1366,10.1007/s10295-012-1165-2,Ribeirao Preto/SP,doi_collectionSite,
1367,10.1248/cpb.56.723,Sao Paulo/SP,doi_collectionSite,
1368,10.1016/0031-9422(91)85077-D,Mogi Guacu/SP,doi_collectionSite,
1369,10.1016/S0031-9422(97)00238-0,Mogi Guacu/SP,doi_collectionSite,
1370,10.1590/S0103-50532005000800026,N/A/MS,doi_collectionSite,
1371,10.1016/S0031-9422(01)00431-9,Araraquara/SP,doi_collectionSite,
1372,10.1016/S0031-9422(01)00431-9,Manaus/AM,doi_collectionSite,
1373,10.1021/np800106x,Recife/PE,doi_collectionSite,
1374,10.1016/S0031-9422(00)00323-X,Ibirama/SC,doi_collectionSite,
1375,10.1590/S0103-50532010000500016,Rio Verde/GO,doi_collectionSite,
1376,10.1016/j.jchromb.2012.07.013,Sao Carlos/SP,doi_collectionSite,
1377,10.1590/S0102-695X2007000300003,Peruibe/SP,doi_collectionSite,
1378,10.1021/np900644x,Araraquara/SP,doi_collectionSite,
1379,10.1016/j.jpba.2012.08.028,Sao Paulo/SP,doi_collectionSite,
1380,10.1002/ps.1278,Pocos De Caldas/MG,doi_collectionSite,
1381,10.1016/j.phytochem.2005.04.043,Araraquara/SP,doi_collectionSite,
1382,10.1080/14786410802243271,N/A/SP,doi_collectionSite,
1383,10.1055/s-0034-1368301,Ribeirao Preto/SP,doi_collectionSite,
1384,10.1080/14786410412331271979,Mogi Guacu/SP,doi_collectionSite,
1385,10.1016/j.phytochem.2008.01.006,Sao Paulo/SP,doi_collectionSite,
1386,10.1590/S0103-50532005000800025,Ibirama/SC,doi_collectionSite,
1387,10.1016/j.jphotobiol.2013.01.006,N/A/ES,doi_collectionSite,
1388,10.1016/j.jphotobiol.2013.01.006,Sao Paulo/SP,doi_collectionSite,
1389,10.1021/np50086a012,N/A/MG,doi_collectionSite,
1390,10.1590/S0103-50532005000400031,Londrina/PR,doi_collectionSite,
1391,10.1021/np060254j,Rifaina/SP,doi_collectionSite,
1392,10.1590/S0100-40422008000400018,Sao Paulo/SP,doi_collectionSite,
1393,10.1016/S0031-9422(98)00069-7,Corumba/MS,doi_collectionSite,
1394,10.1515/znc-2002-5-602,Cuiaba/MT,doi_collectionSite,
1395,10.1515/znc-2002-5-602,Londrina/PR,doi_collectionSite,
1396,10.1016/0031-9422(73)85048-4,N/A/AM,doi_collectionSite,
1397,10.1002/cbdv.200800342,Sao Miguel Arcanjo/SP,doi_collectionSite,
1398,10.1590/S0100-40422005000400009,Itirapina/SP,doi_collectionSite,
1399,10.1590/S0100-40422002000300002,Mogi Guacu/SP,doi_collectionSite,
1400,10.1055/s-2002-36346,Recife/PE,doi_collectionSite,
1401,10.1016/S0031-9422(03)00153-5,Manaus/AM,doi_collectionSite,
1402,10.1016/j.phytochem.2009.08.013,Sao Sebastiao Do Passe/BA,doi_collectionSite,
1403,10.1515/znc-2008-5-611,Pocos De Caldas/MG,doi_collectionSite,
1404,10.1021/np500453x,Campinas/SP,doi_collectionSite,
1405,10.1080/14786410600907002,Campinas/SP,doi_collectionSite,
1406,10.1021/np1007476,Belem/PA,doi_collectionSite,
1407,10.1590/S0073-47212009000100009,Sao Carlos/SP,doi_collectionSite,
1408,10.1590/S0102-695X2009000100002,Campinas/SP,doi_collectionSite,
1409,10.3390/molecules190812031,Manaus/AM,doi_collectionSite,
1410,10.1016/j.bse.2006.06.007,N/A/SP,doi_collectionSite,
1411,10.1016/S0031-9422(01)00079-6,Sao Paulo/SP,doi_collectionSite,
1412,10.1248/bpb.31.538,Araraquara/SP,doi_collectionSite,
1413,10.1590/S0103-50532006000300017,"N/A/SP, Cedrela fissilis",doi_collectionSite,
1414,10.1590/S0103-50532006000300017,Sao Carlos/SP,doi_collectionSite,
1415,10.1248/bpb.31.538,Araraquara/SP,doi_collectionSite,
1416,10.1021/jf100233y,Mogi Guacu/SP,doi_collectionSite,
1417,10.1021/np030530j,Ibate/SP,doi_collectionSite,
1418,10.1016/j.jphotobiol.2013.01.006,N/A/ES,doi_collectionSite,
1419,10.1248/cpb.56.723,Sao Paulo/SP,doi_collectionSite,
1420,10.1002/ptr.1249,Ribeirao Preto/SP,doi_collectionSite,
1421,10.1080/14786410802243271,N/A/SP,doi_collectionSite,
1422,10.1590/S0103-50532005000300018,Chapada Dos Guimaraes/MT,doi_collectionSite,
1423,10.1016/S0031-9422(99)00132-6,Ibate/SP,doi_collectionSite,
1424,10.1016/j.jpba.2012.08.028,Sao Paulo/SP,doi_collectionSite,
1425,10.1515/znc-2008-5-611,Pocos De Caldas/MG,doi_collectionSite,
1426,10.1016/S0014-5793(02)02700-X,Araraquara/SP,doi_collectionSite,
1427,10.1016/0031-9422(91)85077-D,Mogi Guacu/SP,doi_collectionSite,
1428,10.1590/S0103-50532005000800008,Belem/PA,doi_collectionSite,
1429,10.3390/molecules15129205,Sao Paulo/SP,doi_collectionSite,
1430,10.1021/np800106x,Recife/PE,doi_collectionSite,
1431,10.1016/S0031-9422(98)00249-0,Mogi Guacu/SP,doi_collectionSite,
1432,10.1016/j.biortech.2010.01.041,Araraquara/SP,doi_collectionSite,
1433,10.1016/0031-9422(90)80024-B,N/A/MG,doi_collectionSite,
1434,10.1021/np9704617,Mogi Guacu/SP,doi_collectionSite,
1435,10.1016/S0031-9422(00)00477-5,Belem/PA,doi_collectionSite,
1436,10.1590/S0100-40422008000400023,Iguape/SP,doi_collectionSite,
1437,10.1021/np900644x,Araraquara/SP,doi_collectionSite,
1438,10.1590/S0103-50532002000100019,Rio Claro/SP,doi_collectionSite,
1439,10.1590/S0103-50532005000800018,Araraquara/SP,doi_collectionSite,
1440,10.1590/S0100-40422004000200005,Cunha/SP,doi_collectionSite,
1441,10.1016/S0031-9422(00)00225-9,Mogi Guacu/SP,doi_collectionSite,
1442,10.1016/j.phytochem.2006.06.004,Araraquara/SP,doi_collectionSite,
1443,10.1590/s0100-40422008000700015,Ribeirao Preto/SP,doi_collectionSite,
1444,10.1016/S0031-9422(01)00079-6,Sao Paulo/SP,doi_collectionSite,
1445,10.1007/s10295-012-1165-2,Ribeirao Preto/SP,doi_collectionSite,
1446,10.1515/znb-2005-0715,Murici/AL,doi_collectionSite,
1447,10.1002/jobm.200800093,Ribeirao Preto/SP,doi_collectionSite,
1448,10.1002/jobm.200800093,"Ribeirao Preto/SP, Nigrospora sphaerica",doi_collectionSite,
1449,10.1021/np0103970,Ibirama/SC,doi_collectionSite,
1450,10.1590/S0103-50532010000500016,Rio Verde/GO,doi_collectionSite,
1451,10.1021/np049863m,Belem/PA,doi_collectionSite,
1452,10.1590/S0100-40422005000600011,Mogi Guacu/SP,doi_collectionSite,
1453,10.1080/14786419.2011.647020,N/A/MG,doi_collectionSite,
1454,10.1080/14786410600907002,Campinas/SP,doi_collectionSite,
1455,10.1080/14786410903335232,Mogi Guacu/SP,doi_collectionSite,
1456,10.1590/S0073-47212009000100009,Sao Carlos/SP,doi_collectionSite,
1457,10.1021/cc100076k,"Pocos De Caldas/MG, Lonchocarpus atropurpureus",doi_collectionSite,
1458,10.1021/cc100076k,Pocos De Caldas/MG,doi_collectionSite,
1459,10.1590/S0103-50532005000800026,N/A/MS,doi_collectionSite,
1460,10.1016/j.phytochem.2007.08.012,Ibate/SP,doi_collectionSite,
1461,10.1016/j.tiv.2008.01.003,Ribeirao Preto/SP,doi_collectionSite,
1462,10.1515/znc-2002-5-602,Cuiaba/MT,doi_collectionSite,
1463,10.1515/znc-2002-5-602,Londrina/PR,doi_collectionSite,
1464,10.1590/S1519-566X2008000600013,Itacoatiara/AM,doi_collectionSite,
1465,10.1016/S0031-9422(97)00598-0,Sao Carlos/SP,doi_collectionSite,
1466,10.1016/j.phytochem.2008.01.006,Sao Paulo/SP,doi_collectionSite,
1467,10.1016/j.phytochem.2004.03.039,Goiania/GO,doi_collectionSite,
1468,10.1107/S160053680302107X,Manaus/AM,doi_collectionSite,
1469,10.1021/np4006822,N/A/PE,doi_collectionSite,
1470,10.1093/mutage/gep034,Sao Miguel Arcanjo/SP,doi_collectionSite,
1471,10.1016/0031-9422(73)85048-4,N/A/AM,doi_collectionSite,
1472,10.3390/molecules190812031,Manaus/AM,doi_collectionSite,
1473,10.1590/S0100-40422009000600037,Piracicaba/SP,doi_collectionSite,
1474,10.1023/B:JOEC.0000042400.14451.08,Vicosa/MG,doi_collectionSite,
1475,10.1590/S0103-50532009000100029,Sao Carlos/SP,doi_collectionSite,
1476,10.1021/np030530j,Sao Paulo/SP,doi_collectionSite,
1477,10.1021/np030530j,Manaus/AM,doi_collectionSite,
1478,10.1590/S0103-50532005000800029,Maues/AM,doi_collectionSite,
1479,10.1021/np0303963,Sao Paulo/SP,doi_collectionSite,
1480,10.1016/j.micres.2004.06.003,Sao Carlos/SP,doi_collectionSite,
1481,10.1590/S0102-695X2007000300003,Peruibe/SP,doi_collectionSite,
1482,10.1016/j.jfca.2003.09.013,N/A/SP,doi_collectionSite,
1483,10.1515/znc-2011-5-607,Sao Paulo/SP,doi_collectionSite,
1484,10.1016/j.jfca.2003.09.013,N/A/SP,doi_collectionSite,
1485,10.1021/jf063451x,Belem/PA,doi_collectionSite,
1486,10.1016/S0014-5793(02)02700-X,Araraquara/SP,doi_collectionSite,
1487,10.1515/znc-2009-11-1212,Mogi Guacu/SP,doi_collectionSite,
1488,10.1590/S0100-46702007000300002,Ribeirao Preto/SP,doi_collectionSite,
1489,10.1016/S0031-9422(97)00598-0,Sao Carlos/SP,doi_collectionSite,
1490,10.1016/j.tiv.2008.01.003,Ribeirao Preto/SP,doi_collectionSite,
1491,10.1021/np030530j,Manaus/AM,doi_collectionSite,
1492,10.1590/S0103-50532003000500012,Belem/PA,doi_collectionSite,
1493,10.1590/S0103-50532003000300007,Urucuca/BA,doi_collectionSite,
1494,10.1515/znb-2005-0715,Murici/AL,doi_collectionSite,
1495,10.1021/np0103970,Ibirama/SC,doi_collectionSite,
1496,10.1021/np049863m,Belem/PA,doi_collectionSite,
1497,10.1023/A:1025694720727,Ibirama/SC,doi_collectionSite,
1498,10.1590/S0100-40422005000600011,Mogi Guacu/SP,doi_collectionSite,
1499,10.1590/S0103-50532002000100010,Ibirama/SC,doi_collectionSite,
1500,10.1055/s-0029-1185364,Pocos De Caldas/MG,doi_collectionSite,
1501,10.1055/s-0028-1088323,Sao Carlos/SP,doi_collectionSite,
1502,10.1590/s0100-40422008000700015,Ribeirao Preto/SP,doi_collectionSite,
1503,10.1002/ps.478,Rio Claro/SP,doi_collectionSite,
1504,10.1021/jf00030a035,N/A/CE,doi_collectionSite,
1505,10.1590/S0100-40422004000200005,Cunha/SP,doi_collectionSite,
1506,10.1590/S0103-50532005000800029,Maues/AM,doi_collectionSite,
1507,10.2174/187152010794728620,Vicosa/MG,doi_collectionSite,
1508,10.1590/S0102-695X2008000200010,Lavras/MG,doi_collectionSite,
1509,10.1248/cpb.56.407,Araraquara/SP,doi_collectionSite,
1510,10.1002/ptr.1249,Ribeirao Preto/SP,doi_collectionSite,
1511,10.1021/np030530j,Sao Paulo/SP,doi_collectionSite,
1512,10.5935/0100-4042.20140049,Pirenopolis/GO,doi_collectionSite,
1513,10.1021/np030530j,Ibate/SP,doi_collectionSite,
1514,10.1021/np4006822,N/A/PE,doi_collectionSite,
1515,10.1016/0040-4020(95)00254-6,Sao Paulo/SP,doi_collectionSite,
1516,10.1016/S0031-9422(98)00249-0,Mogi Guacu/SP,doi_collectionSite,
1517,10.1021/np9703656,Teodoro Sampaio/SP,doi_collectionSite,
1518,10.1590/S0103-50532005000800018,Araraquara/SP,doi_collectionSite,
1519,10.1590/S0100-40422008000400023,Iguape/SP,doi_collectionSite,
1520,10.1590/S0103-50532005000800008,Belem/PA,doi_collectionSite,
1521,10.1021/np100840w,Campinas/SP,doi_collectionSite,
1522,10.5935/0103-5053.19930018,N/A/ES,doi_collectionSite,
1523,10.1590/S0103-50532009000400008,Campinas/SP,doi_collectionSite,
1524,10.1021/jf100233y,Mogi Guacu/SP,doi_collectionSite,
1525,10.1016/0031-9422(90)80024-B,N/A/MG,doi_collectionSite,
1526,10.1016/j.chroma.2009.02.009,Itacoatiara/AM,doi_collectionSite,
1527,10.1080/14786419.2011.647020,N/A/MG,doi_collectionSite,
1528,10.1016/S0031-9422(00)00477-5,Belem/PA,doi_collectionSite,
1529,10.1016/S0031-9422(99)00132-6,Ibate/SP,doi_collectionSite,
1530,10.1590/S0100-40422010001000006,Araraquara/SP,doi_collectionSite,
1531,10.1590/S0103-50532005000400005,Peruibe/SP,doi_collectionSite,
1532,10.1021/np9004079,Campinas/SP,doi_collectionSite,
1533,10.1021/jf60217a066,Igarape-acu/PA,doi_collectionSite,
1534,10.1016/j.phytochem.2005.06.019,Mogi Guacu/SP,doi_collectionSite,
1535,10.1002/jobm.200800093,"Ribeirao Preto/SP, Nigrospora sphaerica",doi_collectionSite,
1536,10.1016/j.chroma.2009.02.066,Cordeiropolis/SP,doi_collectionSite,
1537,10.1021/np070312g,Araraquara/SP,doi_collectionSite,
1538,10.1016/j.biortech.2010.01.041,Araraquara/SP,doi_collectionSite,
1539,10.1590/S0102-695X2010005000017,Sao Paulo/SP,doi_collectionSite,
1540,10.1016/S0031-9422(98)00249-0,Mogi Guacu/SP,doi_collectionSite,
1541,10.1590/S0100-40422010001000006,Araraquara/SP,doi_collectionSite,
1542,10.1021/np030530j,Manaus/AM,doi_collectionSite,
1543,10.1007/s10295-012-1165-2,N/A/MS,doi_collectionSite,
1544,10.1002/jobm.200800093,"Ribeirao Preto/SP, Nigrospora sphaerica",doi_collectionSite,
1545,10.1016/j.phytochem.2005.04.043,Araraquara/SP,doi_collectionSite,
1546,10.1590/S0103-50532007000700017,Mogi Guacu/SP,doi_collectionSite,
1547,10.1016/S0031-9422(00)00226-0,Manaus/AM,doi_collectionSite,
1548,10.1021/np500453x,Campinas/SP,doi_collectionSite,
1549,10.1016/S0031-9422(01)00431-9,Araraquara/SP,doi_collectionSite,
1550,10.1021/jf100233y,Mogi Guacu/SP,doi_collectionSite,
1551,10.1016/j.jep.2007.09.020,Pocos De Caldas/MG,doi_collectionSite,
1552,10.1590/S0100-40422009000600037,Piracicaba/SP,doi_collectionSite,
1553,10.1016/j.phytochem.2007.08.012,Ibate/SP,doi_collectionSite,
1554,10.1016/j.phytochem.2004.03.039,Goiania/GO,doi_collectionSite,
1555,10.1002/cbdv.200800342,Sao Miguel Arcanjo/SP,doi_collectionSite,
1556,10.1016/j.cbi.2010.08.008,Sao Miguel Arcanjo/SP,doi_collectionSite,
1557,10.1080/14786410903335232,Mogi Guacu/SP,doi_collectionSite,
1558,10.1590/S0100-46702007000300002,Ribeirao Preto/SP,doi_collectionSite,
1559,10.1016/j.jchromb.2012.07.013,Sao Carlos/SP,doi_collectionSite,
1560,10.1016/S0031-9422(01)00079-6,Sao Paulo/SP,doi_collectionSite,
1561,10.1002/hlca.200890147,Apore/GO,doi_collectionSite,
1562,10.1590/S0102-695X2009000100002,Campinas/SP,doi_collectionSite,
1563,10.1590/S0103-50532005000300018,Chapada Dos Guimaraes/MT,doi_collectionSite,
1564,10.1590/S0103-50532003000300007,Urucuca/BA,doi_collectionSite,
1565,10.1016/0031-9422(90)80024-B,N/A/MG,doi_collectionSite,
1566,10.1055/s-2002-36346,Recife/PE,doi_collectionSite,
1567,10.1590/S0100-40422005000400009,Itirapina/SP,doi_collectionSite,
1568,10.1080/14786410412331271979,Mogi Guacu/SP,doi_collectionSite,
1569,10.1021/np060254j,Rifaina/SP,doi_collectionSite,
1570,10.5935/0103-5053.19960024,Mogi Guacu/SP,doi_collectionSite,
1571,10.1590/S0103-50532002000100019,Rio Claro/SP,doi_collectionSite,
1572,10.1107/S160053680302107X,Manaus/AM,doi_collectionSite,
1573,10.1590/S0102-695X2012005000106,Ribeirao Preto/SP,doi_collectionSite,
1574,10.1590/S0103-50532010000500016,Rio Verde/GO,doi_collectionSite,
1575,10.1590/S0102-695X2010005000017,Sao Paulo/SP,doi_collectionSite,
1576,10.1590/S0102-695X2007000300003,Peruibe/SP,doi_collectionSite,
1577,10.1016/S0031-9422(99)00132-6,Ibate/SP,doi_collectionSite,
1578,10.1515/znc-2002-5-602,Cuiaba/MT,doi_collectionSite,
1579,10.1515/znc-2002-5-602,Londrina/PR,doi_collectionSite,
1580,10.1016/S0031-9422(00)00323-X,Ibirama/SC,doi_collectionSite,
1581,10.1023/B:JOEC.0000042400.14451.08,Vicosa/MG,doi_collectionSite,
1582,10.1021/np800612x,Sao Paulo/SP,doi_collectionSite,
1583,10.1590/S0100-40422006000300016,Ibate/SP,doi_collectionSite,
1584,10.1021/np100840w,Campinas/SP,doi_collectionSite,
1585,10.1016/S0031-9422(00)00226-0,Teodoro Sampaio/SP,doi_collectionSite,
1586,10.1055/s-0029-1185364,Pocos De Caldas/MG,doi_collectionSite,
1587,10.1002/cbdv.200590016,Sao Carlos/SP,doi_collectionSite,
1588,10.1016/S0031-9422(97)00598-0,Sao Carlos/SP,doi_collectionSite,
1589,10.1590/S0073-47212009000100009,Sao Carlos/SP,doi_collectionSite,
1590,10.1248/bpb.31.538,Araraquara/SP,doi_collectionSite,
1591,10.1016/S0031-9422(01)00431-9,Manaus/AM,doi_collectionSite,
1592,10.1007/s10295-012-1165-2,Ribeirao Preto/SP,doi_collectionSite,
1593,10.1590/S0102-695X2008000200010,Lavras/MG,doi_collectionSite,
1594,10.1248/cpb.56.723,Sao Paulo/SP,doi_collectionSite,
1595,10.5935/0100-4042.20140049,Pirenopolis/GO,doi_collectionSite,
1596,10.1016/S0031-9422(97)00238-0,Mogi Guacu/SP,doi_collectionSite,
1597,10.1590/S0103-50532005000400031,Londrina/PR,doi_collectionSite,
1598,10.1093/mutage/gep034,Sao Miguel Arcanjo/SP,doi_collectionSite,
1599,10.1016/0031-9422(91)85077-D,Mogi Guacu/SP,doi_collectionSite,
1600,10.1016/0031-9422(81)80027-1,Rio De Janeiro/RJ,doi_collectionSite,
1601,10.1590/S0103-50532009000100029,Sao Carlos/SP,doi_collectionSite,
1602,10.1021/np0303963,Sao Paulo/SP,doi_collectionSite,
1603,10.1002/ps.1278,Pocos De Caldas/MG,doi_collectionSite,
1604,10.1021/np070312g,Araraquara/SP,doi_collectionSite,
1605,10.1590/S0103-50532005000400005,Peruibe/SP,doi_collectionSite,
1606,10.1590/S0103-50532005000800026,N/A/MS,doi_collectionSite,
1607,10.1016/j.phytochem.2006.06.004,Araraquara/SP,doi_collectionSite,
1608,10.1016/0031-9422(73)85048-4,N/A/AM,doi_collectionSite,
1609,10.1590/S0103-50532006000300017,Sao Carlos/SP,doi_collectionSite,
1610,10.1590/S0103-50532006000300017,"N/A/SP, Cedrela fissilis",doi_collectionSite,
1611,10.1590/S0100-40422010000900005,Piracicaba/SP,doi_collectionSite,
1612,10.1021/np4006822,N/A/PE,doi_collectionSite,
1613,10.1002/jobm.200800093,Ribeirao Preto/SP,doi_collectionSite,
1614,10.1055/s-0034-1368301,Ribeirao Preto/SP,doi_collectionSite,
1615,10.1590/S0100-40422008000400005,Manaus/AM,doi_collectionSite,
1616,10.1590/S0100-40422008000400005,Itacoatiara/AM,doi_collectionSite,
1617,10.1590/S0100-40422008000400005,Pirenopolis/GO,doi_collectionSite,
1618,10.1590/S0103-50532009000400008,Campinas/SP,doi_collectionSite,
1619,10.1590/S0100-40422008000400018,Sao Paulo/SP,doi_collectionSite,
1620,10.1021/np030100t,Mogi Guacu/SP,doi_collectionSite,
1621,10.1515/znc-2008-5-611,Pocos De Caldas/MG,doi_collectionSite,
1622,10.1016/j.jfca.2003.09.013,N/A/SP,doi_collectionSite,
1623,10.1155/2013/835081,Rio Claro/SP,doi_collectionSite,
1624,10.1021/np0103970,Ibirama/SC,doi_collectionSite,
1625,10.1590/s0100-40422008000700015,Ribeirao Preto/SP,doi_collectionSite,
1626,10.1002/ps.478,Rio Claro/SP,doi_collectionSite,
1627,10.1590/S0100-40422012000700020,Itaituba/PA,doi_collectionSite,
1628,10.1590/S0103-50532002000100010,Ibirama/SC,doi_collectionSite,
1629,10.5935/0103-5053.19930018,N/A/ES,doi_collectionSite,
1630,10.1016/S0014-5793(02)02700-X,Araraquara/SP,doi_collectionSite,
1631,10.1016/0040-4020(95)00254-6,Sao Paulo/SP,doi_collectionSite,
1632,10.1080/14786410600907002,Campinas/SP,doi_collectionSite,
1633,10.1016/j.biortech.2010.01.041,Araraquara/SP,doi_collectionSite,
1634,10.1021/np50086a012,N/A/MG,doi_collectionSite,
1635,10.1590/S0100-40421998000600005,Santarem/PA,doi_collectionSite,
1636,10.1590/S0103-50532005000800025,Ibirama/SC,doi_collectionSite,
1637,10.1021/np9703656,Teodoro Sampaio/SP,doi_collectionSite,
1638,10.1016/S0031-9422(00)00248-X,N/A/ES,doi_collectionSite,
1639,10.1021/np9004079,Campinas/SP,doi_collectionSite,
1640,10.1016/j.phytochem.2006.09.005,Araraquara/SP,doi_collectionSite,
1641,10.1590/S0103-50532005000800029,Maues/AM,doi_collectionSite,
1642,10.1021/np049863m,Belem/PA,doi_collectionSite,
1643,10.1016/j.jphotobiol.2013.01.006,Sao Paulo/SP,doi_collectionSite,
1644,10.1016/j.jphotobiol.2013.01.006,N/A/ES,doi_collectionSite,
1645,10.1590/S1519-566X2008000600013,Itacoatiara/AM,doi_collectionSite,
1646,10.1016/S0031-9422(00)00477-5,Belem/PA,doi_collectionSite,
1647,10.1002/ptr.1249,Ribeirao Preto/SP,doi_collectionSite,
