,node,neighbor,type,Unnamed: 0
4645,10.1248/cpb.56.723,Pedalitin,doi_name,
4646,10.1590/S0103-50532002000100010,1-methyl-2-n-nonyl-4-quinolone,doi_name,
4647,10.1590/S0100-40422012000700020,"Myrsinoic acid A, 3-Geranyl-4-hydroxy-5-(3'',3''-dimethylallyl)benzoic acid",doi_name,
4648,10.1590/S0103-50532005000800008,Kaempferol-3-O-D-galactopyranoside,doi_name,
4649,10.1590/S0103-50532006000300017,Photogedunin,doi_name,
4650,10.1021/np4006822,Eugenitin,doi_name,
4651,10.1021/np4006822,6-methoxyeugenin,doi_name,
4652,10.1590/S0103-50532005000800008,6-Hydroxy-rutin,doi_name,
4653,10.1002/ps.1278,polypodine B,doi_name,
4654,10.1016/S0031-9422(00)00226-0,Pellitorine,doi_name,
4655,10.1016/S0031-9422(00)00226-0,"10,11-dihydropiperine; Δα,β-dihydropiperine",doi_name,
4656,10.1016/j.phytochem.2006.06.004,"3,12-Dihydroxycadalene",doi_name,
4657,10.1515/znc-2009-11-1212,Cyclo-(L-Pro-L-Val),doi_name,
4658,10.1016/S0031-9422(00)00323-X,Mayoside C,doi_name,
4659,10.1155/2013/835081,urauchimycin B,doi_name,
4660,10.1248/bpb.31.538,"(2S)-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylic acid",doi_name,
4661,10.1515/znc-2008-5-611,"2α,3α,19α- trihydroxyurs-12-en-28-oic acid",doi_name,
4662,10.1016/S0031-9422(00)00226-0,(E)-piplartine,doi_name,
4663,10.1016/S0031-9422(01)00079-6,Dibenzyl trisulphide,doi_name,
4664,10.1021/np50086a012,"Cusculine; 1,2,3,5,6-pentamethoxy-9-acridone",doi_name,
4665,10.1590/S0100-40422008000400023,3-O-β-D-(6’-methyl)-glucopyranosyl-28-O-β-D-glucopyranosyl-oleanate,doi_name,
4666,10.1021/np4006822,Austdiol,doi_name,
4667,10.1016/j.cbi.2010.08.008,(-)-Hardwickiic acid,doi_name,
4668,10.1080/14786410412331271979,(±)-Syringaresinol,doi_name,
4669,10.1016/j.jphotobiol.2013.01.006,Kokusaginine,doi_name,
4670,10.1021/np030530j,"4-Hydroxy-(3',7'-dimethyl-1'-oxo-octa-2'-Z-6'-dienyl)benzoic acid",doi_name,
4671,10.1515/znb-2005-0715,Syringaldehyde,doi_name,
4672,10.1021/jf063451x,"7,4'-Dimethoxyflavone",doi_name,
4673,10.1590/S0103-50532009000400008,"2,3-dihydro-4,9-dihydroxy-2-(2-hydroxy-propan-2-yl)- 11-methoxy-10-methylfuro[3,2-b]acridin-5(10H)-one",doi_name,
4674,10.1590/S0103-50532002000100019,neoisoastilbin,doi_name,
4675,10.1021/np060254j,(+)-Erythravine,doi_name,
4676,10.1590/S0100-46702007000300002,Sinapyl 4-O-β-D-glucopyranoside aldehyde,doi_name,
4677,10.1016/0031-9422(90)80024-B,2-(1'-pentenyl)-Quinoline,doi_name,
4678,10.1590/S0102-695X2010005000017,Nitensidine B,doi_name,
4679,10.1002/hlca.200890147,Ixoside,doi_name,
4680,10.1590/S0100-40422004000200005,Trans-3’-methylsulphonylallyl trans-cinnamate,doi_name,
4681,10.1021/jf00030a035,"6-[ 8(Z),11(Z) -pentadecadienyl] salicylic acid",doi_name,
4682,10.1590/S0100-40422005000400009,3-O-β-D-quinovopyranosyl quinovic acid,doi_name,
4683,10.1016/S0031-9422(01)00431-9,"Tetrahydropiperyline, N-[10-(13,14-methylenedioxyphenyl)-pentanoyl]-pyrrolidine",doi_name,
4684,10.1590/S0073-47212009000100009,Ricinine,doi_name,
4685,10.1002/cbdv.200590016,Salacin,doi_name,
4686,10.1002/ptr.1249,Proanthocyanidin,doi_name,
4687,10.1021/jf063451x,"Juruenolic acid; 2-(4'-Methylpentenyl-3)-10-oxoundecan-2,6-dienoic acid",doi_name,
4688,10.1590/S0100-40421998000600005,Isoplumericin,doi_name,
4689,10.1016/j.jpba.2012.08.028,(−)-Grandisin,doi_name,
4690,10.1590/S0100-40422005000400009,28-O-β-D-glucopyranosyl quinovic acid,doi_name,
4691,10.1021/jf00030a035,5-pentadecylresorcinol,doi_name,
4692,10.1016/j.phytochem.2009.08.013,Methyl angolensate,doi_name,
4693,10.1016/0040-4020(95)00254-6,Canavaline,doi_name,
4694,10.1590/S0103-50532005000800029,2-hydroxyphenylacetic acid,doi_name,
4695,10.1021/jf00030a035,"6-[8(Z),11(Z),14-pentadecatrienyl]salicylic acid",doi_name,
4696,10.1590/S0103-50532005000800029,"Ethyl 2,4-dihydroxy-5,6-dimethylbenzoate",doi_name,
4697,10.1016/S0031-9422(00)00226-0,"N-[3-(6'-methoxy-3',4'-methy-lenedioxyphenyl)-2(Z)-propenoyl]pyrrolidine",doi_name,
4698,10.1515/znc-2009-11-1212,5-hydroxymellein,doi_name,
4699,10.1021/jf00030a035,"5-[8(Z),11(Z)-pentadecadienyl]resorcinol",doi_name,
4700,10.1023/B:JOEC.0000042400.14451.08,guaiol,doi_name,
4701,10.1016/j.bse.2006.06.007,"(4R)-4,8-dihydroxy-α-tetralone",doi_name,
4702,10.1021/np9004079,Caseobliquin A,doi_name,
4703,10.1016/S0031-9422(00)00226-0,"4,5-dihydropiperyline",doi_name,
4704,10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-4-hydroxy-4',5'-methylenedioxy-3,5,3'-trimethoxy-7,7'-epoxylignan",doi_name,
4705,10.1021/jf00030a035,"5-[8(Z),11(Z),14-pentadecatrienyl]resorcinol",doi_name,
4706,10.1590/S0103-50532005000800008,Kaempferol-3-O-D-glucopyranoside,doi_name,
4707,10.1590/S0102-695X2007000300003,Podocarpusflavone A,doi_name,
4708,10.1021/np500453x,"1- (5,7-dihydroxy-2,2-dimethylchroman-6-yl)-3-(2,2-dimethylchroman- 6-yl)propan-1-one",doi_name,
4709,10.2174/187152010794728620,Cabraleadiol,doi_name,
4710,10.1021/np800106x,6α-malonyloxymanoyl oxide,doi_name,
4711,10.1248/bpb.31.538,"Methyl-2,2-dimethyl-8-(3'-methylbut-2'-enyl)chroman-6-carboxylate",doi_name,
4712,10.1016/j.bmc.2010.12.056,Pyranofoline,doi_name,
4713,10.1021/np9004079,2β-Hydroxyzuelanin-6β-cinnamate,doi_name,
4714,10.1016/S0031-9422(01)00079-6,Dipropyl disulphide,doi_name,
4715,10.1002/jobm.200800093,Dimethyl terephthalate,doi_name,
4716,10.1515/znc-2008-5-611,3-O-methylquercetin,doi_name,
4717,10.1590/S0100-40422008000400018,Quercetin 3-O-sophoroside,doi_name,
4718,10.1016/S0031-9422(00)00226-0,"(Z)-piplartine; 8(Z)-N-(12,13, 14-trimethoxycinnamoyl)- 3-pyridin-2-one",doi_name,
4719,10.1016/S0031-9422(00)00225-9,"5-(3'' -Hydroxypropyl)-7-methoxy-2-(3',4' -methyl-enedioxyphenyl)benzofuran",doi_name,
4720,10.1016/S0031-9422(01)00079-6,Benzylhydroxymethyl sulphide,doi_name,
4721,10.1021/jf063451x,"21´-(3,4-Methylenedioxyphenyl)-henicosanoic acid",doi_name,
4722,10.1080/14786410802243271,"4-Hydroxy-(3',7'-dimethyl-1'-oxo-octa-2'-E-6'-dienyl)benzoic acid",doi_name,
4723,10.1016/0031-9422(73)85048-4,"7-Hydroxy-4',6-dimethoxyisoflavone; Afrormosin; Afromosin",doi_name,
4724,10.1515/znc-2008-5-611,"2α,3α-dihydroxyolean-12- en-28-oic acid",doi_name,
4725,10.1055/s-0028-1088323,cryptomeridiol,doi_name,
4726,10.1021/np070312g,(+)-3-O-feruloylcassine,doi_name,
4727,10.1021/np800612x,Nitensidine D,doi_name,
4728,10.1016/S0031-9422(00)00477-5,"7-Methyl-sargachromenol; 2,7,8-Trimethyl-2-[(3-E,7-Z)-4,12-dimethyl-8-carboxyl-3,7,11-tridecatrienyl]-3-chromen-6-ol, β-caroteno",doi_name,
4729,10.1590/S0103-50532005000400005,"2-oxo-piperol B; (7S*, 8R*, 1R*, 3R*)-3,4,5-trimethoxy-3,7-cyclo-8,1-neolig-8-ene-2,4(3H)-dione",doi_name,
4730,10.1590/S0103-50532005000800026,cyclo (L)-Pro-Gly,doi_name,
4731,10.5935/0103-5053.19960024,Teucrein,doi_name,
4732,10.1021/jf063451x,Tithonine,doi_name,
4733,10.1093/mutage/gep034,"Caseargrewiin F; (1R*,3S*,5S*,6aR*,7S*,8R*,10R*,10aR*)-1,3-Bis(acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-10-hydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-5-yl Butanoate",doi_name,
4734,10.1016/0031-9422(90)80024-B,2-n-Propylquinoline,doi_name,
4735,10.1016/S0031-9422(98)00249-0,Casearin S,doi_name,
4736,10.1590/S1519-566X2008000600013,24-methylenecycloartan-3b-ol,doi_name,
4737,10.1107/S1600536803019913,Skimmianine,doi_name,
4738,10.1021/np0103970,"21α,25-dimethylmelianodiol",doi_name,
4739,10.1590/S0100-40421998000600005,Plumericin,doi_name,
4740,10.1016/0040-4020(95)00254-6,(-)-Spectalinine,doi_name,
4741,10.1016/S0031-9422(03)00153-5,Secoxyloganin,doi_name,
4742,10.1021/np049863m,5α-carboxystrictosidine,doi_name,
4743,10.1055/s-0029-1185364,Isoswertisin-4'-methyl-ether-2''α-L-rhamnoside,doi_name,
4744,10.1021/np030100t,Mangiferin,doi_name,
4745,10.1002/ps.1278,"Quercitrin, 3-O-α-rhamnosylquercetin",doi_name,
4746,10.3390/molecules15129205,Leiokinine A,doi_name,
4747,10.1248/bpb.31.538,"(2S)-Methyl-2-methyl-8-(3""-methylbut-2""-enyl)-2-(4'-methylpent-3'-enyl)-2H-chromene-6-carboxylate",doi_name,
4748,10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-4',5'-methylenedioxy-3,4,5,3'-tetramethoxy-7,7'-epoxylignan",doi_name,
4749,10.1016/S0031-9422(99)00132-6,"Methyl-8-hydroxy-2,2-dimethyl-2H-chromene-6-carboxylate",doi_name,
4750,10.1023/B:JOEC.0000042400.14451.08,Hinesol,doi_name,
4751,10.1021/np4006822,Mycoleptone B,doi_name,
4752,10.1016/S0031-9422(03)00153-5,Diderroside,doi_name,
4753,10.3390/molecules190812031,Isopimpinellin,doi_name,
4754,10.1248/bpb.31.538,Gaudichaudianic acid; (2S)-2-methyl-2-(4'methyl-3'-pentenyl)-8-(3''-methyl-2-butenyl)- 2H-1-benzopyran-6-carboxylic acid,doi_name,
4755,10.1016/S0031-9422(01)00431-9,Fagaramide,doi_name,
4756,10.1515/znc-2002-5-602,amorphispironone,doi_name,
4757,10.1080/14786419.2011.647020,"(3-(2-(4-hydroxyphenyl)-2-oxoethyl)-5,6-dihydropyridin- 2(1H)-one)",doi_name,
4758,10.1590/S0103-50532005000800008,Procyanidin B-3,doi_name,
4759,10.5935/0103-5053.19960024,Galioside,doi_name,
4760,10.1021/jf063451x,"17-(3,4-Methylenedioxyphenyl)-heptadecanoic acid",doi_name,
4761,10.1590/S1519-566X2008000600013,"24-methylene-3,22-dihydroxycholesterol",doi_name,
4762,10.1021/jf100233y,n-Propyl gallate,doi_name,
4763,10.1021/jf063451x,"7,4'-Dihydroxyflavone",doi_name,
4764,10.1021/jf00030a035,6-[8(Z)-pentadecenyl]salicylic acid,doi_name,
4765,10.1248/cpb.56.723,Sorbifolin,doi_name,
4766,10.5935/0100-4042.20140049,2-butyl-D-fructofuranoside,doi_name,
4767,10.1016/S0031-9422(97)00238-0,α-Gardiol,doi_name,
4768,10.1021/jf60217a066,"β-caryophyllene, trans-caryophyllene",doi_name,
4769,10.1002/ps.1278,5-hydroxymethyl- 2-furancarboxaldehyde; 5-hydroxymethyl-2-furfuraldehyde,doi_name,
4770,10.1080/14786410802243271,"Sakuranetin; 5,4'-dihydroxy-7-methoxyflavanone",doi_name,
4771,10.1002/cbdv.200800342,"Casearin D; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1-(Acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-5,10-dihydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-3,9-diyl Dibutanoate",doi_name,
4772,10.1021/np900644x,7′-multijuguinone,doi_name,
4773,10.2174/187152010794728620,"6α-acetoxy-14β,15β-epoxyazadirone",doi_name,
4774,10.1590/S0102-695X2012005000106,Beauvericin,doi_name,
4775,10.1590/S0100-40422008000400005,2-phenyl-4H-chromen-4-one,doi_name,
4776,10.1002/ps.1278,carlinoside,doi_name,
4777,10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,6,7- trimethoxyflavone",doi_name,
4778,10.1016/S0031-9422(01)00431-9,"N-[10-(13,14-methylenedioxyphenyl)-7(E),9(Z)-pentadienoyl]-pyrrolidine",doi_name,
4779,10.1016/j.phytochem.2008.01.006,Kaempferol,doi_name,
4780,10.1515/znc-2008-5-611,"3,3-O-dimethylquercetin",doi_name,
4781,10.1021/jf100233y,Lauryl gallate,doi_name,
4782,10.1016/j.bmc.2010.12.056,"1,3,5-trihydroxy- 2,8-bis(3-methylbut-2-enyl)-10-methyl-9-acridone",doi_name,
4783,10.1590/S0103-50532009000400008,Citibrasine,doi_name,
4784,10.1021/jf100233y,"Gallic acid; 3,4,5-trihydroxybenzoic acid",doi_name,
4785,10.1590/S0103-50532005000800008,Quercetin-3-O-α-L-rhamnopyranosyl-(1→6)-β-D-galactopyranoside,doi_name,
4786,10.1002/ptr.1249,(-)-Epigallocatechin,doi_name,
4787,10.1021/np800612x,Nitensidine E,doi_name,
4788,10.1002/jobm.200800093,"(22E,24R)-ergosta-4,6,8(14),22-tetraen-3-one",doi_name,
4789,10.1080/14786410903335232,n-Butyl gallate,doi_name,
4790,10.1021/np9703656,"N-[7-(3',4'-methylenedioxyphenyl)-2(Z),4(Z)-heptadienoyl]pyrrolidine",doi_name,
4791,10.1515/znc-2009-11-1212,Orcinol,doi_name,
4792,10.1021/np049863m,Turbinatine,doi_name,
4793,10.1021/np030530j,Aduncumene; Methyl 2-methoxy-5-(3'-methyl-1'-oxo-2'-butenyl)benzoate,doi_name,
4794,10.1021/np030530j,"Methyl 2,2-dimethyl-1-oxo-2H-1-benzopyran-6-carboxylate",doi_name,
4795,10.1021/np9004079,Rel-6β-hydroxyzuelanin-2β-benzoate,doi_name,
4796,10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin D",doi_name,
4797,10.1016/S0031-9422(98)00249-0,Casearin T,doi_name,
4798,10.1016/j.cbi.2010.08.008,"Casearin X; (1R*,3S*,5S*,6aR*,7S*,8S*,10R*,10aR*)-1-(Acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-10-hydroxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]furan-3,5-diyl Dibutanoate",doi_name,
4799,10.1248/bpb.31.538,"2,2-dimethyl-2H-chromene-6-carboxylic acid",doi_name,
4800,10.1016/j.chroma.2009.02.066,Xanthyletin,doi_name,
4801,10.1016/j.bmc.2010.12.056,Glycocitrine-I,doi_name,
4802,10.1016/j.bmc.2010.12.056,5-hydroxynoracronycine; Atalaphyllidine,doi_name,
4803,10.1016/j.jphotobiol.2013.01.006,Maculosidine,doi_name,
4804,10.1515/znc-2008-5-611,Chrysoeriol,doi_name,
4805,10.1016/S0031-9422(03)00153-5,6'-Acetyl-β-D-glucopyranosyldiderroside,doi_name,
4806,10.1590/S0100-40422005000400009,3-O-β-D-quinovopyranosyl cincholic acid,doi_name,
4807,10.5935/0100-4042.20140049,3-Oxoursolic acid,doi_name,
4808,10.1590/S0103-50532002000100010,2-n-nonyl-4-quinolone,doi_name,
4809,10.1055/s-0028-1088323,Oleanonic acid,doi_name,
4810,10.1016/j.jep.2007.09.020,Methacrylic acid,doi_name,
4811,10.1021/np100840w,Casearupestrin D,doi_name,
4812,10.1021/jf00030a035,"2-methyl-5-[8(Z),11(Z)-pentadecadienyl]resorcinol",doi_name,
4813,10.1021/np030530j,Methyl 4-hydroxy-3-(3'-methyl-2'-butenyl)benzoate,doi_name,
4814,10.1002/ps.1278,stachysterone,doi_name,
4815,10.1016/j.bse.2006.06.007,(-) Cis-4-hydroxy-6-deoxyscytalone,doi_name,
4816,10.1080/14786410903335232,n-Pentyl gallate,doi_name,
4817,10.1021/np4006822,Mycoleptone A,doi_name,
4818,10.1080/14786410600907002,citrusinine-I,doi_name,
4819,10.1002/jobm.200800093,"Pimara-7,15-dien-3β-ol",doi_name,
4820,10.1016/j.tiv.2008.01.003,"Pristimerin; 20α-3-hydroxy-2-oxo-24-nor-friedela-1-10,3,5,7-tetraen-carboxylic acid-29-methylester",doi_name,
4821,10.1590/S0103-50532005000800025,fraxinellone,doi_name,
4822,10.1016/j.phytochem.2005.06.019,1-O-(E)-caffeoyl-β-D-glucopyranoside,doi_name,
4823,10.1021/np049863m,Cordifoline,doi_name,
4824,10.1080/14786410600907002,5-hydroxy-N-methylseverifoline,doi_name,
4825,10.1016/j.phytochem.2004.03.039,Cognatine,doi_name,
4826,10.1002/ps.1278,ellagic acid 4-O-α-L-rhamnopyranoside; eschweilenol C,doi_name,
4827,10.1016/S0031-9422(97)00238-0,β-Gardiol,doi_name,
4828,10.1021/np50086a012,"Cuspanine; 1-hydroxy-2,3,5,6-tetramethoxy-9-acridone",doi_name,
4829,10.1002/cbdv.200590016,Netzahualcoyene,doi_name,
4830,10.1590/S0100-40422008000400018,Sinapic acid,doi_name,
4831,10.1248/bpb.31.538,(2S)-Methyl-8-isopentyl-2-methyl-2-(4'-methylpentyl)chroman-6-carboxylate,doi_name,
4832,10.1021/np9704617,Viburgenin,doi_name,
4833,10.1016/S0031-9422(00)00248-X,"3',4'-methylenedioxy-5,7-dimethoxyflavone",doi_name,
4834,10.1248/bpb.31.538,"Methyl-8-hydroxy-2,2-dimethylchroman-6-carboxylate",doi_name,
4835,10.1016/S0031-9422(00)00248-X,"2'-hydroxy-3,4,4'-trimethoxy-5',6'-(2'',2''-dimethylpyrano)-chalcone",doi_name,
4836,10.1016/j.cbi.2010.08.008,"Casearin O; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1,10-Bis(acetyloxy)-5-methoxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]-3,5,6,6a,7,8,9,10-octahydronaphtho[1,8a-c]furan-3,9-diyl Dibutanoate",doi_name,
4837,10.1021/np100840w,"2,7-Di-O-acetylcasearupestrin A",doi_name,
4838,10.1002/ptr.1249,Quercetin 3-O-α-L-rhamnopyranosyl (1→6)-O-[β -D-glucopyranosyl (1→3)-O-α-L-rhamnopyranosyl-(1→2)]-O-β -D-glucopyranosyl,doi_name,
4839,10.1590/S0102-695X2007000300003,Heveaflavone,doi_name,
4840,10.1002/ps.1278,"2,4,6-trimethoxybenzoic acid",doi_name,
4841,10.1016/j.phytochem.2005.06.019,"1,6-di-O-caffeoyl-β-D-glucopyranoside",doi_name,
4842,10.1515/znc-2002-5-602,scillascillin,doi_name,
4843,10.1590/s0100-40422008000700015,Chaetoglobosin B,doi_name,
4844,10.1021/np100840w,Casearupestrin C,doi_name,
4845,10.1590/S0100-40422010000900005,Alkenoic acid,doi_name,
4846,10.1590/S0102-695X2012005000106,Anhydrofusarubin,doi_name,
4847,10.1021/np049863m,Strictosidine acid,doi_name,
4848,10.1515/znc-2008-5-611,penduletin 4-O-methyl ether,doi_name,
4849,10.1016/j.phytol.2010.11.003,(R)-7-Hydroxymellein,doi_name,
4850,10.2174/187152010794728620,"22-hydroxytirucalla-7,24-diene-2,3-dione",doi_name,
4851,10.2174/187152010794728620,Odoratol,doi_name,
4852,10.1021/jf100233y,Methyl gallate,doi_name,
4853,10.1016/S0031-9422(01)00079-6,Dibenzyl tetrasulphide,doi_name,
4854,10.1016/j.phytochem.2006.06.004,"3,11,12-Trihydroxycadalene",doi_name,
4855,10.1590/S0103-50532005000800008,Kaempferol-3-O-α-L-rhamnopyranosyl-(1-6)-α-L-rhamnopyranosyl-(1-4)-β-D-glucopyranoside,doi_name,
4856,10.1021/np049863m,Deoxycordifoline,doi_name,
4857,10.1590/S0103-50532006000300017,"1,2-dihydro- 3β-hydroxy-7-deacetoxy-7-oxogedunin",doi_name,
4858,10.1590/S0102-695X2009000100002,"3',4',5',5,7-pentamethoxyflavone",doi_name,
4859,10.1016/j.phytochem.2005.06.019,"α-L-xylopyranosyl-(4""→20)-(3-O-β-D-glucopyranosyl)-1'-O-E-caffeoyl-β-D-glucopyranoside",doi_name,
4860,10.3390/molecules15129205,Leptomerine,doi_name,
4861,10.1021/np049863m,"3,4-dehydro-strictosidine",doi_name,
4862,10.1248/bpb.31.538,(2S)-8-Isopentyl-2-methyl-2-(4'-methylpentyl)chroman-6-carboxylic acid,doi_name,
4863,10.1590/S0100-40422008000400023,Oleanolic acid 3-sophoroside,doi_name,
4864,10.1021/jf063451x,Fasciculiferin,doi_name,
4865,10.1016/S0031-9422(01)00431-9,Arboreumine,doi_name,
4866,10.1590/S0103-50532005000800008,Kaempferol-3-O-α-L-rhamnopyranosyl-(1→6)-β-D-galactopyranoside,doi_name,
4867,10.1016/S0031-9422(01)00431-9,"Piperyline, N-[10-(13,14-methylenedioxyphenyl)-7(E),9(E)-pentadienoyl]-pyrrolidine",doi_name,
4868,10.1590/S0103-50532003000300007,"3,5,6,7,3',4',5'-heptamethoxyflavonol",doi_name,
4869,10.1007/s10295-012-1165-2,"1-methoxy-3-hydroxy-3,10b-4,5a-diepoxy-8b-isobutyroyloxygermacr-11(13)-en-6a,12-olide",doi_name,
4870,10.1021/np030100t,"2-(2'-O-trans-caffeoyl)-C-β-D-glucopyranosyl-1,3,6,7-tetrahydroxyxanthone",doi_name,
4871,10.1021/jf063451x,Farnisine,doi_name,
4872,10.1590/S0100-40422010000900005,ω-fenil alcanoic acid,doi_name,
4873,10.1021/np4006822,9-hydroxyeugenin,doi_name,
4874,10.1021/jf063451x,Sargachromenol,doi_name,
4875,10.1155/2013/835081,urauchimycin A,doi_name,
4876,10.1016/j.jchromb.2012.07.013,[8]-gingerol,doi_name,
4877,10.1016/S0031-9422(03)00153-5,7-Methoxydiderroside,doi_name,
4878,10.1055/s-0028-1088323,Pentaol,doi_name,
4879,10.1016/S0031-9422(00)00323-X,Picramnioside F,doi_name,
4880,10.1021/cc100076k,"2',5-dihydroxy-3-methoxy-8-dimethylallyl-6, 7-(2' ',2''-dimethylpyrano)-dihydroflavonol",doi_name,
4881,10.1016/S0031-9422(97)00238-0,Ferulic acid,doi_name,
4882,10.1016/j.cbi.2010.08.008,"Casearin L; (1R*,3S*,5S*,6aR*,7R*,8R*,9S*,10S*,10aR*)-1,10-Bis(acetyloxy)-3,5,6,6a,7,8,9,10-octahydro-9-hydroxy-5-methoxy-7,8-dimethyl-7-[(2Z)-3-methylpenta-2,4-dien-1-yl]naphtho[1,8a-c]-furan-3-yl Butanoate",doi_name,
4883,10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin R",doi_name,
4884,10.1590/S0102-695X2010000100002,taxifolin,doi_name,
4885,10.1021/jf00030a035,2-methyl-5-[8(Z)-pentadecenyl]resorcinol,doi_name,
4886,10.1016/j.phytochem.2008.01.006,"Afzelin, 3-O-α-rhamnosyl kaempferol",doi_name,
4887,10.1021/np030530j,"Hostmaniene; 4-Hydroxy-3-(2',3'-dihydroxy-3'-methylbutyl)benzoate",doi_name,
4888,10.1590/S0103-50532005000800018,4-Nerolidilcatechol,doi_name,
4889,10.1055/s-0028-1088323,Nilocetin,doi_name,
4890,10.1590/S0102-695X2010005000017,"N-1,N-2,N-3-Triisopentenylguanidine",doi_name,
4891,10.2174/187152010794728620,Ocotillone,doi_name,
4892,10.1002/ps.478,"astilbin; Rel-(2R, 3R)-dihydroquercetin-3-O-±-L-rhamnoside",doi_name,
4893,10.1080/14786410903335232,Isopropyl gallate,doi_name,
4894,10.1021/np1007476,"Methyl (3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",doi_name,
4895,10.1080/14786410412331271979,Homoegonol,doi_name,
4896,10.1016/S0031-9422(01)00431-9,"N-[10- (13,14-methylenedioxyphenyl)-7(E)-pentaenoyl]-pyrrolidine",doi_name,
4897,10.1590/S0100-40422006000300016,(-)-Epigallocatechin-3-O-gallate,doi_name,
4898,10.4067/S0717-97072009000300004,Taraxerol acetate,doi_name,
4899,10.1016/S0014-5793(02)02700-X,Chalepin,doi_name,
4900,10.1016/j.phytochem.2005.04.043,2-Methyl-5-methoxy-benzopyran-4-one,doi_name,
4901,10.1002/ps.1278,shidasterone,doi_name,
4902,10.1590/S0103-50532005000800025,epoxy-fraxinellone,doi_name,
4903,10.1016/S0031-9422(00)00477-5,Verrucosin,doi_name,
4904,10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin N",doi_name,
4905,10.1016/j.bmc.2010.12.056,Citrusinine-I,doi_name,
4906,10.1016/S0031-9422(01)00079-6,Dibenzyl sulphide,doi_name,
4907,10.1016/S0031-9422(00)00225-9,Di-hydrodehydrodiconiferyl alcohol,doi_name,
4908,10.1021/jf00030a035,"2-methyl-5-[8(Z),11(Z),14-pentadecatrienyl]resorcinol",doi_name,
4909,10.1590/S0102-695X2010005000017,Nitensidine C,doi_name,
4910,10.1590/S0100-40422010001000006,"19,20-Epoxycytochalasin Q",doi_name,
4911,10.1590/S0103-50532010000500016,limonexic acid,doi_name,
4912,10.1021/np9004079,Rel-2α-hydroxyzuelanin-6β-benzoate,doi_name,
4913,10.1021/np030530j,Piperaduncine B,doi_name,
4914,10.1248/bpb.31.538,"Methyl-2,2-dimethylchroman-6-carboxylate",doi_name,
4915,10.1002/hlca.200890147,3β-O-[α-L-rhamnopyranosyl-(1→2)-O-β-D-glucopyranosyl-(1→2)-O-β-D-glucopyranosyl]-28-O-β-D-glucopyranoside pomolate,doi_name,
4916,10.1021/np4006822,Mycoleptone A tetraacetate,doi_name,
4917,10.2174/187152010794728620,toonacilin,doi_name,
4918,10.1590/S0100-46702007000300002,Liriodenine,doi_name,
4919,10.1080/14786410802243271,"4-Hydroxy-3-(3',7'-dimethyl-3'-hydroxy-1'-oxo-6'-octenyl)benzoic acid",doi_name,
4920,10.1021/jf063451x,Sargaquinoic acid,doi_name,
4921,10.1021/np030530j,"3,4,5-Trimethoxydihydrocinnamic acid",doi_name,
4922,10.1016/j.phytochem.2007.08.012,"Rel-(7R,8S,7'S,8'S)-4'-hydroxy-3,4,5,3',5'-pentamethoxy-7,7'-epoxylignan",doi_name,
4923,10.1107/S160053680302107X,"5,7-dimethoxy-2,2-dimethyl-2H-1-benzopyran-6-propanoic acid",doi_name,
4924,10.1016/S0031-9422(01)00431-9,"Methyl 6,7,8-trimethoxydihydrocinnamate",doi_name,
4925,10.1590/S0103-50532005000800025,fraxinellonone,doi_name,
4926,10.1080/14786410600907002,atalaphyllinine,doi_name,
4927,10.1023/B:JOEC.0000042400.14451.08,α-eudesmol,doi_name,
4928,10.1515/znb-2005-0715,Platydesmine,doi_name,
4929,10.1590/S0103-50532005000800029,Phomopsilactone,doi_name,
4930,10.1016/j.phytochem.2006.06.004,"Rel-(+)-(7S,9R,10S)-3,9,12-trihydroxycalamenene",doi_name,
4931,10.1021/cc100076k,"Luteolin; 2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one",doi_name,
4932,10.1055/s-2002-36346,Stearic acid 4-pentoyloxyphenethyl ester,doi_name,
4933,10.5935/0103-5053.19930018,"3',4',5',5,7,8-hexamethoxyflavone",doi_name,
