,node,neighbor,type,Unnamed: 0
2704,10.1016/j.bse.2006.06.007,Microorganism isolated,doi_collectionType,
2705,10.1590/S0103-50532005000800018,Plant Isolated,doi_collectionType,
2706,10.1021/jf063451x,Plant Isolated,doi_collectionType,
2707,10.1016/j.micres.2004.06.003,Microorganism isolated,doi_collectionType,
2708,10.1016/j.chroma.2009.02.009,Plant Isolated,doi_collectionType,
2709,10.1021/np100840w,Semisynthesis Product,doi_collectionType,
2710,10.1021/np1007476,Plant Isolated,doi_collectionType,
2711,10.1016/j.chroma.2009.02.066,Plant Isolated,doi_collectionType,
2712,10.1007/s10295-012-1165-2,Plant Isolated,doi_collectionType,
2713,10.1016/j.phytochem.2004.03.039,Plant Isolated,doi_collectionType,
2714,10.1590/S0100-40422005000400009,Plant Isolated,doi_collectionType,
2715,10.1021/jf100233y,Plant Isolated,doi_collectionType,
2716,10.1590/S0103-50532005000400031,Plant Isolated,doi_collectionType,
2717,10.1002/hlca.200890147,Plant Isolated,doi_collectionType,
2718,10.1016/S0031-9422(97)00238-0,Plant Isolated,doi_collectionType,
2719,10.1016/S0031-9422(98)00249-0,Plant Isolated,doi_collectionType,
2720,10.1016/S0031-9422(00)00323-X,Plant Isolated,doi_collectionType,
2721,10.1248/cpb.56.723,Plant Isolated,doi_collectionType,
2722,10.1248/cpb.56.407,Semisynthesis Product,doi_collectionType,
2723,10.1016/j.phytol.2010.11.003,Microorganism isolated,doi_collectionType,
2724,10.1021/np4006822,Microorganism isolated,doi_collectionType,
2725,10.1590/S0103-50532007000700017,Plant Isolated,doi_collectionType,
2726,10.1515/znc-2008-5-611,Plant Isolated,doi_collectionType,
2727,10.1016/S0031-9422(00)00477-5,Plant Isolated,doi_collectionType,
2728,10.1021/cc100076k,Plant Isolated,doi_collectionType,
2729,10.1021/np030100t,Plant Isolated,doi_collectionType,
2730,10.1016/j.cbi.2010.08.008,Plant Isolated,doi_collectionType,
2731,10.5935/0103-5053.19930018,Plant Isolated,doi_collectionType,
2732,10.1021/np4006822,Semisynthesis Product,doi_collectionType,
2733,10.1590/S0102-695X2007000300003,Plant Isolated,doi_collectionType,
2734,10.1002/ps.1278,Plant Isolated,doi_collectionType,
2735,10.1016/0031-9422(90)80024-B,Plant Isolated,doi_collectionType,
2736,10.1155/2013/835081,Microorganism isolated,doi_collectionType,
2737,10.1590/S0103-50532006000300017,Plant Isolated,doi_collectionType,
2738,10.1515/znc-2011-5-607,Plant Isolated,doi_collectionType,
2739,10.1515/znc-2002-5-602,Plant Isolated,doi_collectionType,
2740,10.1515/znc-2009-11-1212,Microorganism isolated,doi_collectionType,
2741,10.1016/j.tiv.2008.01.003,Plant Isolated,doi_collectionType,
2742,10.1002/jobm.200800093,Microorganism isolated,doi_collectionType,
2743,10.1016/j.phytochem.2008.01.006,Plant Isolated,doi_collectionType,
2744,10.1590/S0102-695X2008000200010,Plant Isolated,doi_collectionType,
2745,10.1590/S0103-50532002000100010,Plant Isolated,doi_collectionType,
2746,10.1021/np50086a012,Plant Isolated,doi_collectionType,
2747,10.1016/0031-9422(81)80027-1,Plant Isolated,doi_collectionType,
2748,10.1590/S0103-50532009000400008,Plant Isolated,doi_collectionType,
2749,10.1590/S0103-50532005000800026,Microorganism isolated,doi_collectionType,
2750,10.1016/0031-9422(91)85077-D,Plant Isolated,doi_collectionType,
2751,10.1590/S0100-40422010001000006,Microorganism isolated,doi_collectionType,
2752,10.1016/0040-4020(95)00254-6,Plant Isolated,doi_collectionType,
2753,10.3390/molecules15129205,Plant Isolated,doi_collectionType,
2754,10.1021/np500453x,Plant Isolated,doi_collectionType,
2755,10.1590/s0100-40422008000700015,Microorganism isolated,doi_collectionType,
2756,10.1016/j.jpba.2012.08.028,Plant Isolated,doi_collectionType,
2757,10.1590/S0100-40422006000300016,Plant Isolated,doi_collectionType,
2758,10.1590/S0103-50532005000400005,Plant Isolated,doi_collectionType,
2759,10.1016/S0031-9422(98)00069-7,Plant Isolated,doi_collectionType,
2760,10.1016/S0031-9422(00)00248-X,Plant Isolated,doi_collectionType,
2761,10.2174/187152010794728620,Semisynthesis Product,doi_collectionType,
2762,10.2174/187152010794728620,Plant Isolated,doi_collectionType,
2763,10.1016/j.phytochem.2006.06.004,Microorganism isolated,doi_collectionType,
2764,10.1016/S0014-5793(02)02700-X,Plant Isolated,doi_collectionType,
2765,10.1021/jf00030a035,Plant Isolated,doi_collectionType,
2766,10.1055/s-0034-1368301,Microorganism isolated,doi_collectionType,
2767,10.5935/0100-4042.20140049,Plant Isolated,doi_collectionType,
2768,10.1590/S0103-50532005000800029,Microorganism isolated,doi_collectionType,
2769,10.1590/S0100-40422002000300002,Plant Isolated,doi_collectionType,
2770,10.1248/bpb.31.538,Plant Isolated,doi_collectionType,
2771,10.1248/bpb.31.538,Semisynthesis Product,doi_collectionType,
2772,10.1021/np9704617,Plant Isolated,doi_collectionType,
2773,10.1021/np9004079,Plant Isolated,doi_collectionType,
2774,10.1590/S0103-50532010000500016,Plant Isolated,doi_collectionType,
2775,10.1016/j.jchromb.2012.07.013,Plant Isolated,doi_collectionType,
2776,10.1002/cbdv.200590016,Plant Isolated,doi_collectionType,
2777,10.1590/S0100-40421998000600005,Plant Isolated,doi_collectionType,
2778,10.1016/j.phytochem.2005.06.019,Plant Isolated,doi_collectionType,
2779,10.1021/np060254j,Plant Isolated,doi_collectionType,
2780,10.1021/np049863m,Plant Isolated,doi_collectionType,
2781,10.1590/S0103-50532005000800025,Plant Isolated,doi_collectionType,
2782,10.5935/0103-5053.19960024,Plant Isolated,doi_collectionType,
2783,10.1016/j.jep.2007.09.020,Plant Isolated,doi_collectionType,
2784,10.1016/j.jfca.2003.09.013,Plant Isolated,doi_collectionType,
2785,10.1590/S0103-50532005000800008,Plant Isolated,doi_collectionType,
2786,10.1021/np070312g,Plant Isolated,doi_collectionType,
2787,10.1080/14786410802243271,Plant Isolated,doi_collectionType,
2788,10.1021/np9703656,Plant Isolated,doi_collectionType,
2789,10.1055/s-0028-1088323,Plant Isolated,doi_collectionType,
2790,10.1590/S0103-50532009000100029,Biotransformation Product,doi_collectionType,
2791,10.1055/s-2002-36346,Plant Isolated,doi_collectionType,
2792,10.1590/S0073-47212009000100009,Plant Isolated,doi_collectionType,
2793,10.1016/S0031-9422(99)00132-6,Plant Isolated,doi_collectionType,
2794,10.1107/S160053680302107X,Plant Isolated,doi_collectionType,
2795,10.1590/S0102-695X2009000100002,Plant Isolated,doi_collectionType,
2796,10.1107/S1600536803019913,Plant Isolated,doi_collectionType,
2797,10.3390/molecules190812031,Plant Isolated,doi_collectionType,
2798,10.1590/S0103-50532005000300018,Plant Isolated,doi_collectionType,
2799,10.1021/np800106x,Plant Isolated,doi_collectionType,
2800,10.1515/znb-2005-0715,Plant Isolated,doi_collectionType,
2801,10.1590/S0100-40422005000600011,Microorganism isolated,doi_collectionType,
2802,10.1016/S0031-9422(97)00598-0,Plant Isolated,doi_collectionType,
2803,10.1016/S0031-9422(01)00079-6,Plant Isolated,doi_collectionType,
2804,10.1590/S0100-40422008000400005,Plant Isolated,doi_collectionType,
2805,10.1590/S0100-40422004000200005,Plant Isolated,doi_collectionType,
2806,10.1080/14786410600907002,Plant Isolated,doi_collectionType,
2807,10.1590/S0100-40422008000400023,Plant Isolated,doi_collectionType,
2808,10.1021/np900644x,Plant Isolated,doi_collectionType,
2809,10.1590/S0102-695X2012005000106,Microorganism isolated,doi_collectionType,
2810,10.1021/np800612x,Plant Isolated,doi_collectionType,
2811,10.1023/A:1025694720727,Plant Isolated,doi_collectionType,
2812,10.1248/cpb.56.723,Plant Isolated,doi_collectionType,
2813,10.1248/cpb.56.407,Semisynthesis Product,doi_collectionType,
2814,10.1016/j.phytol.2010.11.003,Microorganism isolated,doi_collectionType,
2815,10.1021/np4006822,Microorganism isolated,doi_collectionType,
2816,10.1590/S0103-50532007000700017,Plant Isolated,doi_collectionType,
2817,10.1515/znc-2008-5-611,Plant Isolated,doi_collectionType,
2818,10.1016/S0031-9422(00)00477-5,Plant Isolated,doi_collectionType,
2819,10.1021/cc100076k,Plant Isolated,doi_collectionType,
2820,10.1021/np030100t,Plant Isolated,doi_collectionType,
2821,10.1016/j.cbi.2010.08.008,Plant Isolated,doi_collectionType,
2822,10.5935/0103-5053.19930018,Plant Isolated,doi_collectionType,
2823,10.1021/np4006822,Semisynthesis Product,doi_collectionType,
2824,10.1590/S0102-695X2007000300003,Plant Isolated,doi_collectionType,
2825,10.1002/ps.1278,Plant Isolated,doi_collectionType,
2826,10.1016/0031-9422(90)80024-B,Plant Isolated,doi_collectionType,
2827,10.1155/2013/835081,Microorganism isolated,doi_collectionType,
2828,10.1590/S0103-50532006000300017,Plant Isolated,doi_collectionType,
2829,10.1515/znc-2011-5-607,Plant Isolated,doi_collectionType,
2830,10.1515/znc-2002-5-602,Plant Isolated,doi_collectionType,
2831,10.1515/znc-2009-11-1212,Microorganism isolated,doi_collectionType,
2832,10.1016/j.tiv.2008.01.003,Plant Isolated,doi_collectionType,
2833,10.1002/jobm.200800093,Microorganism isolated,doi_collectionType,
2834,10.1016/j.phytochem.2008.01.006,Plant Isolated,doi_collectionType,
2835,10.1590/S0102-695X2008000200010,Plant Isolated,doi_collectionType,
2836,10.1590/S0103-50532002000100010,Plant Isolated,doi_collectionType,
2837,10.1021/np50086a012,Plant Isolated,doi_collectionType,
2838,10.1016/0031-9422(81)80027-1,Plant Isolated,doi_collectionType,
2839,10.1590/S0103-50532009000400008,Plant Isolated,doi_collectionType,
2840,10.1590/S0103-50532005000800026,Microorganism isolated,doi_collectionType,
2841,10.1016/0031-9422(91)85077-D,Plant Isolated,doi_collectionType,
2842,10.1590/S0100-40422010001000006,Microorganism isolated,doi_collectionType,
2843,10.1016/0040-4020(95)00254-6,Plant Isolated,doi_collectionType,
2844,10.3390/molecules15129205,Plant Isolated,doi_collectionType,
2845,10.1021/np500453x,Plant Isolated,doi_collectionType,
2846,10.1590/s0100-40422008000700015,Microorganism isolated,doi_collectionType,
2847,10.1016/j.jpba.2012.08.028,Plant Isolated,doi_collectionType,
2848,10.1590/S0100-40422006000300016,Plant Isolated,doi_collectionType,
2849,10.1590/S0103-50532005000400005,Plant Isolated,doi_collectionType,
2850,10.1016/S0031-9422(98)00069-7,Plant Isolated,doi_collectionType,
2851,10.1016/S0031-9422(00)00248-X,Plant Isolated,doi_collectionType,
2852,10.2174/187152010794728620,Semisynthesis Product,doi_collectionType,
2853,10.1016/j.phytochem.2006.06.004,Microorganism isolated,doi_collectionType,
2854,10.1016/S0014-5793(02)02700-X,Plant Isolated,doi_collectionType,
2855,10.1021/jf00030a035,Plant Isolated,doi_collectionType,
2856,10.1055/s-0034-1368301,Microorganism isolated,doi_collectionType,
2857,10.5935/0100-4042.20140049,Plant Isolated,doi_collectionType,
2858,10.1590/S0103-50532005000800029,Microorganism isolated,doi_collectionType,
2859,10.1590/S0100-40422002000300002,Plant Isolated,doi_collectionType,
2860,10.1248/bpb.31.538,Plant Isolated,doi_collectionType,
2861,10.1021/np9704617,Plant Isolated,doi_collectionType,
2862,10.1021/np9004079,Plant Isolated,doi_collectionType,
2863,10.1590/S0103-50532010000500016,Plant Isolated,doi_collectionType,
2864,10.1016/j.jchromb.2012.07.013,Plant Isolated,doi_collectionType,
2865,10.1002/cbdv.200590016,Plant Isolated,doi_collectionType,
2866,10.1590/S0100-40421998000600005,Plant Isolated,doi_collectionType,
2867,10.1016/j.phytochem.2005.06.019,Plant Isolated,doi_collectionType,
2868,10.1021/np060254j,Plant Isolated,doi_collectionType,
2869,10.1021/np049863m,Plant Isolated,doi_collectionType,
2870,10.1590/S0103-50532005000800025,Plant Isolated,doi_collectionType,
2871,10.5935/0103-5053.19960024,Plant Isolated,doi_collectionType,
2872,10.1016/j.jep.2007.09.020,Plant Isolated,doi_collectionType,
2873,10.1016/j.jfca.2003.09.013,Plant Isolated,doi_collectionType,
2874,10.1590/S0103-50532005000800008,Plant Isolated,doi_collectionType,
2875,10.2174/187152010794728620,Plant Isolated,doi_collectionType,
2876,10.1021/np070312g,Plant Isolated,doi_collectionType,
2877,10.1080/14786410802243271,Plant Isolated,doi_collectionType,
2878,10.1021/np9703656,Plant Isolated,doi_collectionType,
2879,10.1055/s-0028-1088323,Plant Isolated,doi_collectionType,
2880,10.1590/S0103-50532009000100029,Biotransformation Product,doi_collectionType,
2881,10.1055/s-2002-36346,Plant Isolated,doi_collectionType,
2882,10.1590/S0073-47212009000100009,Plant Isolated,doi_collectionType,
2883,10.1016/S0031-9422(99)00132-6,Plant Isolated,doi_collectionType,
2884,10.1107/S160053680302107X,Plant Isolated,doi_collectionType,
2885,10.1590/S0102-695X2009000100002,Plant Isolated,doi_collectionType,
2886,10.1107/S1600536803019913,Plant Isolated,doi_collectionType,
2887,10.3390/molecules190812031,Plant Isolated,doi_collectionType,
2888,10.1590/S0103-50532005000300018,Plant Isolated,doi_collectionType,
2889,10.1021/np800106x,Plant Isolated,doi_collectionType,
2890,10.1515/znb-2005-0715,Plant Isolated,doi_collectionType,
2891,10.1590/S0100-40422005000600011,Microorganism isolated,doi_collectionType,
2892,10.1016/S0031-9422(97)00598-0,Plant Isolated,doi_collectionType,
2893,10.1016/S0031-9422(01)00079-6,Plant Isolated,doi_collectionType,
2894,10.1590/S0100-40422008000400005,Plant Isolated,doi_collectionType,
2895,10.1590/S0100-40422004000200005,Plant Isolated,doi_collectionType,
2896,10.1080/14786410600907002,Plant Isolated,doi_collectionType,
2897,10.1590/S0100-40422008000400023,Plant Isolated,doi_collectionType,
2898,10.1021/np900644x,Plant Isolated,doi_collectionType,
2899,10.1590/S0102-695X2012005000106,Microorganism isolated,doi_collectionType,
2900,10.1021/np800612x,Plant Isolated,doi_collectionType,
2901,10.1023/A:1025694720727,Plant Isolated,doi_collectionType,
2902,10.1016/j.bmc.2010.12.056,Plant Isolated,doi_collectionType,
2903,10.1016/j.jphotobiol.2013.01.006,Plant Isolated,doi_collectionType,
2904,10.1002/ptr.1249,Plant Isolated,doi_collectionType,
2905,10.1093/mutage/gep034,Plant Isolated,doi_collectionType,
2906,10.1590/S0102-695X2010005000017,Plant Isolated,doi_collectionType,
2907,10.1016/j.phytochem.2006.09.005,Microorganism isolated,doi_collectionType,
2908,10.1590/S0100-40422012000700020,Plant Isolated,doi_collectionType,
2909,10.1002/ps.478,Plant Isolated,doi_collectionType,
2910,10.1021/np0103970,Plant Isolated,doi_collectionType,
2911,10.1248/bpb.31.538,Semisynthesis Product,doi_collectionType,
2912,10.1080/14786410412331271979,Plant Isolated,doi_collectionType,
2913,10.1021/jf60217a066,Plant Isolated,doi_collectionType,
2914,10.1016/j.biortech.2010.01.041,Biotransformation Product,doi_collectionType,
2915,10.1002/cbdv.200800342,Plant Isolated,doi_collectionType,
2916,10.1007/s10295-012-1165-2,Biotransformation Product,doi_collectionType,
2917,10.1021/np0303963,Plant Isolated,doi_collectionType,
2918,10.1590/S0100-40422009000600037,Plant Isolated,doi_collectionType,
2919,10.1590/S0102-695X2010000100002,Plant Isolated,doi_collectionType,
2920,10.1021/np030530j,Plant Isolated,doi_collectionType,
2921,10.1023/B:JOEC.0000042400.14451.08,Plant Isolated,doi_collectionType,
2922,10.1021/jf100233y,Semisynthesis Product,doi_collectionType,
2923,10.1016/j.phytochem.2007.08.012,Plant Isolated,doi_collectionType,
2924,10.1080/14786419.2011.647020,"Plant Isolated, Microorganism isolated",doi_collectionType,
2925,10.4067/S0717-97072009000300004,Plant Isolated,doi_collectionType,
2926,10.1055/s-0029-1185364,Plant Isolated,doi_collectionType,
2927,10.1590/S0100-46702007000300002,Plant Isolated,doi_collectionType,
2928,10.1016/S0031-9422(03)00153-5,Plant Isolated,doi_collectionType,
2929,10.1590/S0103-50532002000100019,Plant Isolated,doi_collectionType,
2930,10.1590/S0103-50532003000500012,Plant Isolated,doi_collectionType,
2931,10.1590/S1519-566X2008000600013,Plant Isolated,doi_collectionType,
2932,10.1016/S0031-9422(01)00431-9,Plant Isolated,doi_collectionType,
2933,10.1021/np100840w,Plant Isolated,doi_collectionType,
2934,10.1016/0031-9422(73)85048-4,Plant Isolated,doi_collectionType,
2935,10.1016/S0031-9422(00)00226-0,Plant Isolated,doi_collectionType,
2936,10.1016/j.phytochem.2009.08.013,Plant Isolated,doi_collectionType,
2937,10.1080/14786410903335232,Semisynthesis Product,doi_collectionType,
2938,10.1590/S0103-50532003000300007,Plant Isolated,doi_collectionType,
2939,10.1016/j.phytochem.2005.04.043,Microorganism isolated,doi_collectionType,
2940,10.1016/S0031-9422(00)00225-9,Plant Isolated,doi_collectionType,
2941,10.1590/S0100-40422008000400018,Plant Isolated,doi_collectionType,
2942,10.1590/S0100-40422010000900005,Plant Isolated,doi_collectionType,
2943,10.1016/j.bse.2006.06.007,Microorganism isolated,doi_collectionType,
2944,10.1590/S0103-50532005000800018,Plant Isolated,doi_collectionType,
2945,10.1021/jf063451x,Plant Isolated,doi_collectionType,
2946,10.1016/j.micres.2004.06.003,Microorganism isolated,doi_collectionType,
2947,10.1016/j.chroma.2009.02.009,Plant Isolated,doi_collectionType,
2948,10.1021/np100840w,Semisynthesis Product,doi_collectionType,
2949,10.1021/np1007476,Plant Isolated,doi_collectionType,
2950,10.1016/j.chroma.2009.02.066,Plant Isolated,doi_collectionType,
2951,10.1007/s10295-012-1165-2,Plant Isolated,doi_collectionType,
2952,10.1016/j.phytochem.2004.03.039,Plant Isolated,doi_collectionType,
2953,10.1590/S0100-40422005000400009,Plant Isolated,doi_collectionType,
2954,10.1021/jf100233y,Plant Isolated,doi_collectionType,
2955,10.1590/S0103-50532005000400031,Plant Isolated,doi_collectionType,
2956,10.1002/hlca.200890147,Plant Isolated,doi_collectionType,
2957,10.1016/S0031-9422(97)00238-0,Plant Isolated,doi_collectionType,
2958,10.1016/S0031-9422(98)00249-0,Plant Isolated,doi_collectionType,
2959,10.1016/S0031-9422(00)00323-X,Plant Isolated,doi_collectionType,
2960,10.1590/S0103-50532005000800018,Plant Isolated,doi_collectionType,
2961,10.1107/S1600536803019913,Plant Isolated,doi_collectionType,
2962,10.1021/np9703656,Plant Isolated,doi_collectionType,
2963,10.1590/S0100-40422010001000006,Microorganism isolated,doi_collectionType,
2964,10.5935/0103-5053.19930018,Plant Isolated,doi_collectionType,
2965,10.1080/14786410903335232,Semisynthesis Product,doi_collectionType,
2966,10.1016/j.chroma.2009.02.009,Plant Isolated,doi_collectionType,
2967,10.1590/S0102-695X2012005000106,Microorganism isolated,doi_collectionType,
2968,10.1590/S0103-50532005000400005,Plant Isolated,doi_collectionType,
2969,10.2174/187152010794728620,Plant Isolated,doi_collectionType,
2970,10.1007/s10295-012-1165-2,Biotransformation Product,doi_collectionType,
2971,10.1590/S0100-40422009000600037,Plant Isolated,doi_collectionType,
2972,10.1590/S0100-40422010000900005,Plant Isolated,doi_collectionType,
2973,10.1021/np030100t,Plant Isolated,doi_collectionType,
2974,10.1590/S0103-50532002000100019,Plant Isolated,doi_collectionType,
2975,10.1016/0031-9422(91)85077-D,Plant Isolated,doi_collectionType,
2976,10.1590/s0100-40422008000700015,Microorganism isolated,doi_collectionType,
2977,10.1590/S0102-695X2008000200010,Plant Isolated,doi_collectionType,
2978,10.1002/ptr.1249,Plant Isolated,doi_collectionType,
2979,10.1016/j.phytochem.2004.03.039,Plant Isolated,doi_collectionType,
2980,10.1590/S0100-40422012000700020,Plant Isolated,doi_collectionType,
2981,10.1016/0031-9422(81)80027-1,Plant Isolated,doi_collectionType,
2982,10.1590/S0100-46702007000300002,Plant Isolated,doi_collectionType,
2983,10.1016/S0031-9422(00)00248-X,Plant Isolated,doi_collectionType,
2984,10.1016/j.cbi.2010.08.008,Plant Isolated,doi_collectionType,
2985,10.1021/np1007476,Plant Isolated,doi_collectionType,
2986,10.1590/S0102-695X2010005000017,Plant Isolated,doi_collectionType,
2987,10.1016/S0031-9422(00)00477-5,Plant Isolated,doi_collectionType,
2988,10.1590/S0100-40422006000300016,Plant Isolated,doi_collectionType,
2989,10.1021/np9004079,Plant Isolated,doi_collectionType,
2990,10.1021/np100840w,Plant Isolated,doi_collectionType,
2991,10.1002/jobm.200800093,Microorganism isolated,doi_collectionType,
2992,10.1590/S0100-40422002000300002,Plant Isolated,doi_collectionType,
2993,10.1080/14786419.2011.647020,"Plant Isolated, Microorganism isolated",doi_collectionType,
2994,10.1590/S0103-50532007000700017,Plant Isolated,doi_collectionType,
2995,10.1021/np900644x,Plant Isolated,doi_collectionType,
2996,10.1016/S0014-5793(02)02700-X,Plant Isolated,doi_collectionType,
2997,10.1021/np50086a012,Plant Isolated,doi_collectionType,
2998,10.1021/np049863m,Plant Isolated,doi_collectionType,
2999,10.1021/np0103970,Plant Isolated,doi_collectionType,
3000,10.1590/S0103-50532005000800029,Microorganism isolated,doi_collectionType,
3001,10.1590/S0102-695X2007000300003,Plant Isolated,doi_collectionType,
3002,10.1023/A:1025694720727,Plant Isolated,doi_collectionType,
3003,10.1093/mutage/gep034,Plant Isolated,doi_collectionType,
3004,10.5935/0100-4042.20140049,Plant Isolated,doi_collectionType,
3005,10.1002/ps.1278,Plant Isolated,doi_collectionType,
3006,10.1016/j.bse.2006.06.007,Microorganism isolated,doi_collectionType,
3007,10.1016/j.biortech.2010.01.041,Biotransformation Product,doi_collectionType,
3008,10.1016/S0031-9422(98)00069-7,Plant Isolated,doi_collectionType,
3009,10.1590/S0073-47212009000100009,Plant Isolated,doi_collectionType,
3010,10.1016/S0031-9422(97)00238-0,Plant Isolated,doi_collectionType,
3011,10.1055/s-0029-1185364,Plant Isolated,doi_collectionType,
3012,10.1248/bpb.31.538,Plant Isolated,doi_collectionType,
3013,10.1016/0040-4020(95)00254-6,Plant Isolated,doi_collectionType,
3014,10.1016/j.phytol.2010.11.003,Microorganism isolated,doi_collectionType,
3015,10.1590/S0103-50532005000800026,Microorganism isolated,doi_collectionType,
3016,10.1021/np0303963,Plant Isolated,doi_collectionType,
3017,10.1080/14786410412331271979,Plant Isolated,doi_collectionType,
3018,10.1007/s10295-012-1165-2,Plant Isolated,doi_collectionType,
3019,10.1016/j.jep.2007.09.020,Plant Isolated,doi_collectionType,
3020,10.1016/S0031-9422(00)00323-X,Plant Isolated,doi_collectionType,
3021,10.1590/S0103-50532005000800008,Plant Isolated,doi_collectionType,
3022,10.1590/S0103-50532006000300017,Plant Isolated,doi_collectionType,
3023,10.5935/0103-5053.19960024,Plant Isolated,doi_collectionType,
3024,10.1002/cbdv.200590016,Plant Isolated,doi_collectionType,
3025,10.1016/j.phytochem.2005.04.043,Microorganism isolated,doi_collectionType,
3026,10.1021/np100840w,Semisynthesis Product,doi_collectionType,
3027,10.2174/187152010794728620,Semisynthesis Product,doi_collectionType,
3028,10.1016/0031-9422(90)80024-B,Plant Isolated,doi_collectionType,
3029,10.1016/S0031-9422(01)00079-6,Plant Isolated,doi_collectionType,
3030,10.1016/j.tiv.2008.01.003,Plant Isolated,doi_collectionType,
3031,10.1590/S0103-50532005000400031,Plant Isolated,doi_collectionType,
3032,10.1016/j.jpba.2012.08.028,Plant Isolated,doi_collectionType,
3033,10.1590/S0100-40422005000600011,Microorganism isolated,doi_collectionType,
3034,10.1016/j.phytochem.2009.08.013,Plant Isolated,doi_collectionType,
3035,10.1590/S0103-50532005000300018,Plant Isolated,doi_collectionType,
3036,10.1590/S0103-50532010000500016,Plant Isolated,doi_collectionType,
3037,10.1002/hlca.200890147,Plant Isolated,doi_collectionType,
3038,10.1021/jf100233y,Semisynthesis Product,doi_collectionType,
3039,10.1590/S0100-40422005000400009,Plant Isolated,doi_collectionType,
3040,10.1055/s-0034-1368301,Microorganism isolated,doi_collectionType,
3041,10.1023/B:JOEC.0000042400.14451.08,Plant Isolated,doi_collectionType,
3042,10.1590/S0103-50532009000100029,Biotransformation Product,doi_collectionType,
3043,10.1016/j.phytochem.2006.09.005,Microorganism isolated,doi_collectionType,
3044,10.1016/j.phytochem.2007.08.012,Plant Isolated,doi_collectionType,
3045,10.1515/znc-2008-5-611,Plant Isolated,doi_collectionType,
3046,10.1055/s-0028-1088323,Plant Isolated,doi_collectionType,
3047,10.1590/S0103-50532003000500012,Plant Isolated,doi_collectionType,
3048,10.1016/S0031-9422(01)00431-9,Plant Isolated,doi_collectionType,
3049,10.1055/s-2002-36346,Plant Isolated,doi_collectionType,
3050,10.1021/np060254j,Plant Isolated,doi_collectionType,
3051,10.1590/S0100-40422008000400005,Plant Isolated,doi_collectionType,
3052,10.1515/znc-2009-11-1212,Microorganism isolated,doi_collectionType,
3053,10.1021/np500453x,Plant Isolated,doi_collectionType,
3054,10.1590/S0103-50532003000300007,Plant Isolated,doi_collectionType,
3055,10.1021/np030530j,Plant Isolated,doi_collectionType,
3056,10.3390/molecules190812031,Plant Isolated,doi_collectionType,
3057,10.1590/S0103-50532009000400008,Plant Isolated,doi_collectionType,
3058,10.1002/ps.478,Plant Isolated,doi_collectionType,
3059,10.1021/np070312g,Plant Isolated,doi_collectionType,
3060,10.1107/S160053680302107X,Plant Isolated,doi_collectionType,
3061,10.1016/j.phytochem.2005.06.019,Plant Isolated,doi_collectionType,
3062,10.1016/0031-9422(73)85048-4,Plant Isolated,doi_collectionType,
3063,10.1021/np4006822,Semisynthesis Product,doi_collectionType,
3064,10.1021/np800106x,Plant Isolated,doi_collectionType,
3065,10.1016/S0031-9422(97)00598-0,Plant Isolated,doi_collectionType,
3066,10.1016/S0031-9422(99)00132-6,Plant Isolated,doi_collectionType,
3067,10.1016/S0031-9422(98)00249-0,Plant Isolated,doi_collectionType,
3068,10.1590/S0100-40421998000600005,Plant Isolated,doi_collectionType,
3069,10.1021/jf00030a035,Plant Isolated,doi_collectionType,
3070,10.1016/j.micres.2004.06.003,Microorganism isolated,doi_collectionType,
3071,10.1590/S0100-40422008000400023,Plant Isolated,doi_collectionType,
3072,10.3390/molecules15129205,Plant Isolated,doi_collectionType,
3073,10.1155/2013/835081,Microorganism isolated,doi_collectionType,
3074,10.1590/S0102-695X2010000100002,Plant Isolated,doi_collectionType,
3075,10.1021/np9704617,Plant Isolated,doi_collectionType,
3076,10.1590/S0103-50532005000800025,Plant Isolated,doi_collectionType,
3077,10.1590/S0103-50532002000100010,Plant Isolated,doi_collectionType,
3078,10.1590/S0102-695X2009000100002,Plant Isolated,doi_collectionType,
3079,10.1016/j.jphotobiol.2013.01.006,Plant Isolated,doi_collectionType,
3080,10.1016/j.jfca.2003.09.013,Plant Isolated,doi_collectionType,
3081,10.1515/znb-2005-0715,Plant Isolated,doi_collectionType,
3082,10.1016/j.chroma.2009.02.066,Plant Isolated,doi_collectionType,
3083,10.1021/jf063451x,Plant Isolated,doi_collectionType,
3084,10.1248/bpb.31.538,Semisynthesis Product,doi_collectionType,
3085,10.1590/S1519-566X2008000600013,Plant Isolated,doi_collectionType,
3086,10.1021/cc100076k,Plant Isolated,doi_collectionType,
3087,10.1016/j.bmc.2010.12.056,Plant Isolated,doi_collectionType,
3088,10.1016/j.phytochem.2006.06.004,Microorganism isolated,doi_collectionType,
3089,10.1080/14786410600907002,Plant Isolated,doi_collectionType,
3090,10.4067/S0717-97072009000300004,Plant Isolated,doi_collectionType,
3091,10.1080/14786410802243271,Plant Isolated,doi_collectionType,
3092,10.1590/S0100-40422008000400018,Plant Isolated,doi_collectionType,
3093,10.1515/znc-2011-5-607,Plant Isolated,doi_collectionType,
3094,10.1590/S0100-40422004000200005,Plant Isolated,doi_collectionType,
3095,10.1002/cbdv.200800342,Plant Isolated,doi_collectionType,
3096,10.1248/cpb.56.723,Plant Isolated,doi_collectionType,
3097,10.1021/np4006822,Microorganism isolated,doi_collectionType,
3098,10.1021/jf100233y,Plant Isolated,doi_collectionType,
